2016-11-25,3,0.1134
2016-11-25,7,0.0969
2016-11-25,14,0.0749
2016-11-25,30,0.0562
2016-11-25,60,0.0463
2016-11-25,90,0.0352
2016-11-25,120,0.0297
2016-11-25,150,0.0242
2016-11-25,180,0.0187

2016-11-26,1,0.1504
2016-11-26,3,0.0974
2016-11-26,7,0.0838
2016-11-26,14,0.0735
2016-11-26,30,0.0581
2016-11-26,60,0.0479
2016-11-26,90,0.0256
2016-11-26,120,0.0205
2016-11-26,150,0.0171
2016-11-26,180,0.0137

2016-11-27,1,0.1240
2016-11-27,3,0.0767
2016-11-27,7,0.0620
2016-11-27,14,0.0506
2016-11-27,30,0.0457
2016-11-27,60,0.0343
2016-11-27,90,0.0294
2016-11-27,120,0.0196
2016-11-27,150,0.0147
2016-11-27,180,0.0114

2016-11-28,1,0.1624
2016-11-28,3,0.1086
2016-11-28,7,0.0935
2016-11-28,14,0.0774
2016-11-28,30,0.0624
2016-11-28,60,0.0505
2016-11-28,90,0.0409
2016-11-28,120,0.0312
2016-11-28,150,0.0269
2016-11-28,180,0.0215

2016-11-29,1,0.1600
2016-11-29,3,0.1023
2016-11-29,7,0.0903
2016-11-29,14,0.0751
2016-11-29,30,0.0620
2016-11-29,60,0.0403
2016-11-29,90,0.0359
2016-11-29,120,0.0283
2016-11-29,150,0.0261
2016-11-29,180,0.0229

2016-11-30,1,0.1652
2016-11-30,3,0.1207
2016-11-30,7,0.0979
2016-11-30,14,0.0781
2016-11-30,30,0.0584
2016-11-30,60,0.0425
2016-11-30,90,0.0297
2016-11-30,120,0.0247
2016-11-30,150,0.0198
2016-11-30,180,0.0168

2016-12-01,1,0.1540
2016-12-01,3,0.1117
2016-12-01,7,0.0899
2016-12-01,14,0.0809
2016-12-01,30,0.0706
2016-12-01,60,0.0539
2016-12-01,90,0.0475
2016-12-01,120,0.0359
2016-12-01,150,0.0282
2016-12-01,180,0.0231

2016-12-02,1,0.1300
2016-12-02,3,0.0916
2016-12-02,7,0.0739
2016-12-02,14,0.0591
2016-12-02,30,0.0414
2016-12-02,60,0.0325
2016-12-02,90,0.0281
2016-12-02,120,0.0192
2016-12-02,150,0.0148
2016-12-02,180,0.0118

2016-12-03,1,0.1344
2016-12-03,3,0.0994
2016-12-03,7,0.0810
2016-12-03,14,0.0589
2016-12-03,30,0.0497
2016-12-03,60,0.0424
2016-12-03,90,0.0368
2016-12-03,120,0.0313
2016-12-03,150,0.0239
2016-12-03,180,0.0129

2016-12-04,1,0.1337
2016-12-04,3,0.0868
2016-12-04,7,0.0747
2016-12-04,14,0.0625
2016-12-04,30,0.0486
2016-12-04,60,0.0382
2016-12-04,90,0.0365
2016-12-04,120,0.0260
2016-12-04,150,0.0208
2016-12-04,180,0.0087

2016-12-05,1,0.1451
2016-12-05,3,0.0972
2016-12-05,7,0.0764
2016-12-05,14,0.0596
2016-12-05,30,0.0531
2016-12-05,60,0.0350
2016-12-05,90,0.0233
2016-12-05,120,0.0181
2016-12-05,150,0.0168
2016-12-05,180,0.0130

2016-12-06,1,0.1335
2016-12-06,3,0.0899
2016-12-06,7,0.0735
2016-12-06,14,0.0590
2016-12-06,30,0.0464
2016-12-06,60,0.0348
2016-12-06,90,0.0271
2016-12-06,120,0.0213
2016-12-06,150,0.0174
2016-12-06,180,0.0135

2016-12-07,1,0.1425
2016-12-07,3,0.1043
2016-12-07,7,0.0869
2016-12-07,14,0.0742
2016-12-07,30,0.0649
2016-12-07,60,0.0475
2016-12-07,90,0.0324
2016-12-07,120,0.0278
2016-12-07,150,0.0220
2016-12-07,180,0.0174

2016-12-08,1,0.1443
2016-12-08,3,0.0993
2016-12-08,7,0.0774
2016-12-08,14,0.0612
2016-12-08,30,0.0508
2016-12-08,60,0.0289
2016-12-08,90,0.0231
2016-12-08,120,0.0196
2016-12-08,150,0.0150
2016-12-08,180,0.0139

2016-12-09,1,0.1297
2016-12-09,3,0.1014
2016-12-09,7,0.0757
2016-12-09,14,0.0662
2016-12-09,30,0.0527
2016-12-09,60,0.0419
2016-12-09,90,0.0311
2016-12-09,120,0.0243
2016-12-09,150,0.0216
2016-12-09,180,0.0162

2016-12-10,1,0.1200
2016-12-10,3,0.0727
2016-12-10,7,0.0564
2016-12-10,14,0.0455
2016-12-10,30,0.0418
2016-12-10,60,0.0291
2016-12-10,90,0.0236
2016-12-10,120,0.0182
2016-12-10,150,0.0109
2016-12-10,180,0.0073

2016-12-11,1,0.1140
2016-12-11,3,0.0860
2016-12-11,7,0.0702
2016-12-11,14,0.0596
2016-12-11,30,0.0456
2016-12-11,60,0.0386
2016-12-11,90,0.0316
2016-12-11,120,0.0246
2016-12-11,150,0.0211
2016-12-11,180,0.0175

2016-12-12,1,0.1461
2016-12-12,3,0.0908
2016-12-12,7,0.0816
2016-12-12,14,0.0724
2016-12-12,30,0.0618
2016-12-12,60,0.0434
2016-12-12,90,0.0355
2016-12-12,120,0.0316
2016-12-12,150,0.0250
2016-12-12,180,0.0171

2016-12-13,1,0.1458
2016-12-13,3,0.1009
2016-12-13,7,0.0855
2016-12-13,14,0.0724
2016-12-13,30,0.0625
2016-12-13,60,0.0450
2016-12-13,90,0.0384
2016-12-13,120,0.0296
2016-12-13,150,0.0219
2016-12-13,180,0.0132

2016-12-14,1,0.1248
2016-12-14,3,0.0887
2016-12-14,7,0.0722
2016-12-14,14,0.0647
2016-12-14,30,0.0466
2016-12-14,60,0.0256
2016-12-14,90,0.0180
2016-12-14,120,0.0120
2016-12-14,150,0.0105
2016-12-14,180,0.0060

2016-12-15,1,0.1211
2016-12-15,3,0.0912
2016-12-15,7,0.0663
2016-12-15,14,0.0514
2016-12-15,30,0.0365
2016-12-15,60,0.0282
2016-12-15,90,0.0232
2016-12-15,120,0.0199
2016-12-15,150,0.0149
2016-12-15,180,0.0133

2016-12-16,1,0.1243
2016-12-16,3,0.0936
2016-12-16,7,0.0746
2016-12-16,14,0.0614
2016-12-16,30,0.0424
2016-12-16,60,0.0365
2016-12-16,90,0.0292
2016-12-16,120,0.0249
2016-12-16,150,0.0205
2016-12-16,180,0.0161

2016-12-17,1,0.1082
2016-12-17,3,0.0674
2016-12-17,7,0.0603
